id,username,email,first_name,last_name,addresses,age,gender,persona,discount_persona
3018,user3018,allison.gonzales@example.com,Allison,Gonzales,"[{'first_name': 'Allison', 'last_name': 'Gonzales', 'address1': '4977 Harris Bridge', 'address2': '', 'country': 'US', 'city': 'Lake Jeffstad', 'state': 'IA', 'zipcode': '50682', 'default': True}]",32,F,groceries_seasonal_tools,discount_indifferent
3019,user3019,donald.montoya@example.com,Donald,Montoya,"[{'first_name': 'Donald', 'last_name': 'Montoya', 'address1': '9194 Madison Track', 'address2': '', 'country': 'US', 'city': 'Welchberg', 'state': 'CA', 'zipcode': '92459', 'default': True}]",21,M,electronics_outdoors_footwear,lower_priced_products
3020,user3020,dylan.bennett@example.com,Dylan,Bennett,"[{'first_name': 'Dylan', 'last_name': 'Bennett', 'address1': '1752 Ross Ports Suite 585', 'address2': '', 'country': 'US', 'city': 'Ryanmouth', 'state': 'MO', 'zipcode': '65793', 'default': True}]",45,M,accessories_groceries_books,all_discounts
3021,user3021,candice.davis@example.com,Candice,Davis,"[{'first_name': 'Candice', 'last_name': 'Davis', 'address1': '7953 Robin Mill Suite 624', 'address2': '', 'country': 'US', 'city': 'East Matthew', 'state': 'ND', 'zipcode': '58551', 'default': True}]",28,F,books_apparel_homedecor,lower_priced_products
3022,user3022,joseph.mckenzie@example.com,Joseph,Mckenzie,"[{'first_name': 'Joseph', 'last_name': 'Mckenzie', 'address1': '4253 Thomas Ways', 'address2': '', 'country': 'US', 'city': 'Allenborough', 'state': 'IA', 'zipcode': '52705', 'default': True}]",33,M,furniture_homedecor_housewares,lower_priced_products
3023,user3023,julia.bennett@example.com,Julia,Bennett,"[{'first_name': 'Julia', 'last_name': 'Bennett', 'address1': '952 Jessica Hollow Apt. 026', 'address2': '', 'country': 'US', 'city': 'Meganmouth', 'state': 'IN', 'zipcode': '46545', 'default': True}]",41,F,furniture_homedecor_housewares,lower_priced_products
3024,user3024,sharon.frederick@example.com,Sharon,Frederick,"[{'first_name': 'Sharon', 'last_name': 'Frederick', 'address1': '034 Burch Meadow Suite 400', 'address2': '', 'country': 'US', 'city': 'Tammybury', 'state': 'MO', 'zipcode': '63741', 'default': True}]",30,F,apparel_footwear_accessories,lower_priced_products
3025,user3025,kristen.stokes@example.com,Kristen,Stokes,"[{'first_name': 'Kristen', 'last_name': 'Stokes', 'address1': '7765 Tracy Mountains Apt. 133', 'address2': '', 'country': 'US', 'city': 'Parkerville', 'state': 'NM', 'zipcode': '88344', 'default': True}]",20,F,beauty_accessories_instruments,discount_indifferent
3026,user3026,stephanie.sims@example.com,Stephanie,Sims,"[{'first_name': 'Stephanie', 'last_name': 'Sims', 'address1': '169 Mcdowell Keys', 'address2': '', 'country': 'US', 'city': 'Michaelfurt', 'state': 'CA', 'zipcode': '91914', 'default': True}]",31,F,footwear_jewelry_furniture,lower_priced_products
3027,user3027,kyle.douglas@example.com,Kyle,Douglas,"[{'first_name': 'Kyle', 'last_name': 'Douglas', 'address1': '6493 Cannon Turnpike', 'address2': '', 'country': 'US', 'city': 'South Mariah', 'state': 'NJ', 'zipcode': '08886', 'default': True}]",57,M,accessories_groceries_books,all_discounts
3028,user3028,brittany.pineda@example.com,Brittany,Pineda,"[{'first_name': 'Brittany', 'last_name': 'Pineda', 'address1': '2892 Berry Harbors', 'address2': '', 'country': 'US', 'city': 'Angelaville', 'state': 'ID', 'zipcode': '83868', 'default': True}]",40,F,floral_beauty_jewelry,lower_priced_products
3029,user3029,kristen.sanchez@example.com,Kristen,Sanchez,"[{'first_name': 'Kristen', 'last_name': 'Sanchez', 'address1': '95698 Lisa Drive', 'address2': '', 'country': 'US', 'city': 'North Nathanfurt', 'state': 'ID', 'zipcode': '83352', 'default': True}]",41,F,seasonal_furniture_floral,lower_priced_products
3030,user3030,john.fields@example.com,John,Fields,"[{'first_name': 'John', 'last_name': 'Fields', 'address1': '8543 Chelsea Brook', 'address2': '', 'country': 'US', 'city': 'Susanside', 'state': 'IL', 'zipcode': '61496', 'default': True}]",39,M,groceries_seasonal_tools,lower_priced_products
3031,user3031,larry.brown@example.com,Larry,Brown,"[{'first_name': 'Larry', 'last_name': 'Brown', 'address1': '127 Mcdonald Harbor Suite 716', 'address2': '', 'country': 'US', 'city': 'South Madisonborough', 'state': 'VT', 'zipcode': '05104', 'default': True}]",25,M,groceries_seasonal_tools,all_discounts
3032,user3032,brian.johnson@example.com,Brian,Johnson,"[{'first_name': 'Brian', 'last_name': 'Johnson', 'address1': '12595 May Lodge', 'address2': '', 'country': 'US', 'city': 'East Christopherton', 'state': 'WI', 'zipcode': '54384', 'default': True}]",32,M,seasonal_furniture_floral,lower_priced_products
3033,user3033,jennifer.gregory@example.com,Jennifer,Gregory,"[{'first_name': 'Jennifer', 'last_name': 'Gregory', 'address1': '202 Thornton Plaza Suite 528', 'address2': '', 'country': 'US', 'city': 'Gutierrezville', 'state': 'DE', 'zipcode': '19970', 'default': True}]",44,F,outdoors_instruments_groceries,all_discounts
3034,user3034,justin.price@example.com,Justin,Price,"[{'first_name': 'Justin', 'last_name': 'Price', 'address1': '11747 Tristan Passage', 'address2': '', 'country': 'US', 'city': 'Ramseychester', 'state': 'TX', 'zipcode': '79324', 'default': True}]",22,M,housewares_tools_beauty,lower_priced_products
3035,user3035,richard.mcdonald@example.com,Richard,Mcdonald,"[{'first_name': 'Richard', 'last_name': 'Mcdonald', 'address1': '0418 Welch Pine', 'address2': '', 'country': 'US', 'city': 'Lake Pamelabury', 'state': 'MD', 'zipcode': '21593', 'default': True}]",28,M,tools_housewares_apparel,discount_indifferent
3036,user3036,timothy.pittman@example.com,Timothy,Pittman,"[{'first_name': 'Timothy', 'last_name': 'Pittman', 'address1': '878 Cynthia Forks', 'address2': '', 'country': 'US', 'city': 'Lewisport', 'state': 'MD', 'zipcode': '21032', 'default': True}]",28,M,instruments_books_electronics,discount_indifferent
3037,user3037,taylor.watkins@example.com,Taylor,Watkins,"[{'first_name': 'Taylor', 'last_name': 'Watkins', 'address1': '10301 Chelsea Parks', 'address2': '', 'country': 'US', 'city': 'Lake Matthew', 'state': 'TN', 'zipcode': '37710', 'default': True}]",33,F,furniture_homedecor_housewares,discount_indifferent
3038,user3038,renee.martin@example.com,Renee,Martin,"[{'first_name': 'Renee', 'last_name': 'Martin', 'address1': '78351 Smith Terrace', 'address2': '', 'country': 'US', 'city': 'Maxwellside', 'state': 'MO', 'zipcode': '65285', 'default': True}]",64,F,footwear_jewelry_furniture,all_discounts
3039,user3039,david.rodriguez@example.com,David,Rodriguez,"[{'first_name': 'David', 'last_name': 'Rodriguez', 'address1': '3035 Powell Crossing', 'address2': '', 'country': 'US', 'city': 'Lake Cheyenne', 'state': 'DC', 'zipcode': '20030', 'default': True}]",20,M,electronics_outdoors_footwear,lower_priced_products
3040,user3040,sheila.valentine@example.com,Sheila,Valentine,"[{'first_name': 'Sheila', 'last_name': 'Valentine', 'address1': '7811 Margaret Creek', 'address2': '', 'country': 'US', 'city': 'Port Bruce', 'state': 'WA', 'zipcode': '99090', 'default': True}]",35,F,floral_beauty_jewelry,lower_priced_products
3041,user3041,larry.charles@example.com,Larry,Charles,"[{'first_name': 'Larry', 'last_name': 'Charles', 'address1': '4356 Kristin Highway', 'address2': '', 'country': 'US', 'city': 'West Elizabethmouth', 'state': 'ME', 'zipcode': '04589', 'default': True}]",25,M,housewares_tools_beauty,discount_indifferent
3042,user3042,christina.jenkins@example.com,Christina,Jenkins,"[{'first_name': 'Christina', 'last_name': 'Jenkins', 'address1': '20425 Mason Harbor', 'address2': '', 'country': 'US', 'city': 'Brianfort', 'state': 'MO', 'zipcode': '65254', 'default': True}]",61,F,tools_housewares_apparel,lower_priced_products
3043,user3043,brett.horton@example.com,Brett,Horton,"[{'first_name': 'Brett', 'last_name': 'Horton', 'address1': '4401 Larry Parkways Suite 240', 'address2': '', 'country': 'US', 'city': 'East Johnport', 'state': 'GA', 'zipcode': '31536', 'default': True}]",22,M,homedecor_electronics_outdoors,all_discounts
3044,user3044,jennifer.morton@example.com,Jennifer,Morton,"[{'first_name': 'Jennifer', 'last_name': 'Morton', 'address1': '8292 Justin Walk Suite 427', 'address2': '', 'country': 'US', 'city': 'Sherritown', 'state': 'CO', 'zipcode': '80366', 'default': True}]",32,F,books_apparel_homedecor,discount_indifferent
3045,user3045,joshua.thomas@example.com,Joshua,Thomas,"[{'first_name': 'Joshua', 'last_name': 'Thomas', 'address1': '0012 Huber Route Apt. 199', 'address2': '', 'country': 'US', 'city': 'Port Matthew', 'state': 'NY', 'zipcode': '10561', 'default': True}]",43,M,electronics_outdoors_footwear,discount_indifferent
3046,user3046,melissa.wise@example.com,Melissa,Wise,"[{'first_name': 'Melissa', 'last_name': 'Wise', 'address1': '561 Michael Fields', 'address2': '', 'country': 'US', 'city': 'Villegasview', 'state': 'MO', 'zipcode': '63948', 'default': True}]",42,F,instruments_books_electronics,discount_indifferent
3047,user3047,william.morris@example.com,William,Morris,"[{'first_name': 'William', 'last_name': 'Morris', 'address1': '07631 Amy Spurs', 'address2': '', 'country': 'US', 'city': 'Victoriaburgh', 'state': 'TX', 'zipcode': '76430', 'default': True}]",32,M,homedecor_electronics_outdoors,lower_priced_products
3048,user3048,jerry.miranda@example.com,Jerry,Miranda,"[{'first_name': 'Jerry', 'last_name': 'Miranda', 'address1': '17300 Sherry Place', 'address2': '', 'country': 'US', 'city': 'Staceyland', 'state': 'OK', 'zipcode': '73073', 'default': True}]",30,M,floral_beauty_jewelry,lower_priced_products
3049,user3049,laura.hall@example.com,Laura,Hall,"[{'first_name': 'Laura', 'last_name': 'Hall', 'address1': '730 Amanda Walks Suite 066', 'address2': '', 'country': 'US', 'city': 'Jordanchester', 'state': 'NE', 'zipcode': '68092', 'default': True}]",32,F,groceries_seasonal_tools,all_discounts
3050,user3050,kathleen.best@example.com,Kathleen,Best,"[{'first_name': 'Kathleen', 'last_name': 'Best', 'address1': '581 Darlene Springs Apt. 428', 'address2': '', 'country': 'US', 'city': 'East Matthewchester', 'state': 'WY', 'zipcode': '82630', 'default': True}]",27,F,furniture_homedecor_housewares,all_discounts
3051,user3051,clayton.brown@example.com,Clayton,Brown,"[{'first_name': 'Clayton', 'last_name': 'Brown', 'address1': '74417 Sanders Way', 'address2': '', 'country': 'US', 'city': 'South Molly', 'state': 'WY', 'zipcode': '82413', 'default': True}]",26,M,housewares_floral_seasonal,all_discounts
3052,user3052,jennifer.padilla@example.com,Jennifer,Padilla,"[{'first_name': 'Jennifer', 'last_name': 'Padilla', 'address1': '7288 Maria Lake', 'address2': '', 'country': 'US', 'city': 'Jacksonborough', 'state': 'AR', 'zipcode': '71940', 'default': True}]",34,F,homedecor_electronics_outdoors,all_discounts
3053,user3053,richard.smith@example.com,Richard,Smith,"[{'first_name': 'Richard', 'last_name': 'Smith', 'address1': '5725 Woods Corners', 'address2': '', 'country': 'US', 'city': 'Douglasmouth', 'state': 'NV', 'zipcode': '89150', 'default': True}]",28,M,tools_housewares_apparel,discount_indifferent
3054,user3054,christina.white@example.com,Christina,White,"[{'first_name': 'Christina', 'last_name': 'White', 'address1': '3711 Crystal Bridge', 'address2': '', 'country': 'US', 'city': 'East Johnport', 'state': 'TX', 'zipcode': '78812', 'default': True}]",28,F,furniture_homedecor_housewares,lower_priced_products
3055,user3055,julie.johnson@example.com,Julie,Johnson,"[{'first_name': 'Julie', 'last_name': 'Johnson', 'address1': '387 Dennis Trace Apt. 201', 'address2': '', 'country': 'US', 'city': 'Sharonside', 'state': 'MS', 'zipcode': '38920', 'default': True}]",40,F,homedecor_electronics_outdoors,discount_indifferent
3056,user3056,connie.parker@example.com,Connie,Parker,"[{'first_name': 'Connie', 'last_name': 'Parker', 'address1': '99116 Richard Pike', 'address2': '', 'country': 'US', 'city': 'South Maryhaven', 'state': 'MS', 'zipcode': '39671', 'default': True}]",61,F,tools_housewares_apparel,all_discounts
3057,user3057,misty.garza@example.com,Misty,Garza,"[{'first_name': 'Misty', 'last_name': 'Garza', 'address1': '588 Smith Forks Apt. 475', 'address2': '', 'country': 'US', 'city': 'Jonesmouth', 'state': 'KS', 'zipcode': '66237', 'default': True}]",38,F,groceries_seasonal_tools,lower_priced_products
3058,user3058,angela.moyer@example.com,Angela,Moyer,"[{'first_name': 'Angela', 'last_name': 'Moyer', 'address1': '667 Brian Hills', 'address2': '', 'country': 'US', 'city': 'Johnsonside', 'state': 'TX', 'zipcode': '78281', 'default': True}]",21,F,groceries_seasonal_tools,lower_priced_products
3059,user3059,dale.espinoza@example.com,Dale,Espinoza,"[{'first_name': 'Dale', 'last_name': 'Espinoza', 'address1': '293 Malone Valleys', 'address2': '', 'country': 'US', 'city': 'Davishaven', 'state': 'NY', 'zipcode': '11880', 'default': True}]",21,M,homedecor_electronics_outdoors,all_discounts
3060,user3060,tyler.rodriguez@example.com,Tyler,Rodriguez,"[{'first_name': 'Tyler', 'last_name': 'Rodriguez', 'address1': '4955 Copeland Ville', 'address2': '', 'country': 'US', 'city': 'West Pamelastad', 'state': 'TX', 'zipcode': '77035', 'default': True}]",58,M,electronics_outdoors_footwear,lower_priced_products
3061,user3061,erica.woodard@example.com,Erica,Woodard,"[{'first_name': 'Erica', 'last_name': 'Woodard', 'address1': '84639 Cassandra Mountain Suite 140', 'address2': '', 'country': 'US', 'city': 'Amytown', 'state': 'FL', 'zipcode': '32873', 'default': True}]",28,F,housewares_floral_seasonal,all_discounts
3062,user3062,cathy.adams@example.com,Cathy,Adams,"[{'first_name': 'Cathy', 'last_name': 'Adams', 'address1': '812 Garcia Ford Apt. 941', 'address2': '', 'country': 'US', 'city': 'Lewisside', 'state': 'PA', 'zipcode': '16787', 'default': True}]",21,F,footwear_jewelry_furniture,discount_indifferent
3063,user3063,paula.house@example.com,Paula,House,"[{'first_name': 'Paula', 'last_name': 'House', 'address1': '9409 Escobar Passage Suite 607', 'address2': '', 'country': 'US', 'city': 'East Jodyberg', 'state': 'WY', 'zipcode': '82521', 'default': True}]",38,F,groceries_seasonal_tools,lower_priced_products
3064,user3064,adam.barnes@example.com,Adam,Barnes,"[{'first_name': 'Adam', 'last_name': 'Barnes', 'address1': '029 George Corners', 'address2': '', 'country': 'US', 'city': 'Lake Jaredstad', 'state': 'IL', 'zipcode': '61177', 'default': True}]",39,M,tools_housewares_apparel,lower_priced_products
3065,user3065,nathan.allen@example.com,Nathan,Allen,"[{'first_name': 'Nathan', 'last_name': 'Allen', 'address1': '7818 Bell Isle Apt. 967', 'address2': '', 'country': 'US', 'city': 'Adamview', 'state': 'FL', 'zipcode': '33771', 'default': True}]",40,M,outdoors_instruments_groceries,all_discounts
3066,user3066,patricia.white@example.com,Patricia,White,"[{'first_name': 'Patricia', 'last_name': 'White', 'address1': '515 Strong Orchard Suite 001', 'address2': '', 'country': 'US', 'city': 'West Gail', 'state': 'NH', 'zipcode': '03474', 'default': True}]",28,F,seasonal_furniture_floral,lower_priced_products
3067,user3067,joseph.guzman@example.com,Joseph,Guzman,"[{'first_name': 'Joseph', 'last_name': 'Guzman', 'address1': '85601 Ruben Locks', 'address2': '', 'country': 'US', 'city': 'New Brent', 'state': 'WY', 'zipcode': '82748', 'default': True}]",18,M,furniture_homedecor_housewares,lower_priced_products
3068,user3068,kristy.moore@example.com,Kristy,Moore,"[{'first_name': 'Kristy', 'last_name': 'Moore', 'address1': '877 Ronald Pike Suite 380', 'address2': '', 'country': 'US', 'city': 'Riverafort', 'state': 'KS', 'zipcode': '67667', 'default': True}]",60,F,homedecor_electronics_outdoors,all_discounts
3069,user3069,donna.pope@example.com,Donna,Pope,"[{'first_name': 'Donna', 'last_name': 'Pope', 'address1': '317 Jonathan Circles Apt. 711', 'address2': '', 'country': 'US', 'city': 'North Hannah', 'state': 'RI', 'zipcode': '02827', 'default': True}]",27,F,accessories_groceries_books,all_discounts
3070,user3070,holly.gallagher@example.com,Holly,Gallagher,"[{'first_name': 'Holly', 'last_name': 'Gallagher', 'address1': '3682 Brian River', 'address2': '', 'country': 'US', 'city': 'Lake Courtney', 'state': 'TX', 'zipcode': '76477', 'default': True}]",41,F,instruments_books_electronics,lower_priced_products
3071,user3071,patricia.russell@example.com,Patricia,Russell,"[{'first_name': 'Patricia', 'last_name': 'Russell', 'address1': '8834 Mercedes Lights', 'address2': '', 'country': 'US', 'city': 'Cartermouth', 'state': 'MN', 'zipcode': '55868', 'default': True}]",42,F,seasonal_furniture_floral,lower_priced_products
3072,user3072,robert.pruitt@example.com,Robert,Pruitt,"[{'first_name': 'Robert', 'last_name': 'Pruitt', 'address1': '4234 Jennifer Station Suite 307', 'address2': '', 'country': 'US', 'city': 'East Austin', 'state': 'AZ', 'zipcode': '86178', 'default': True}]",38,M,footwear_jewelry_furniture,discount_indifferent
3073,user3073,david.sloan@example.com,David,Sloan,"[{'first_name': 'David', 'last_name': 'Sloan', 'address1': '74198 Jackson Walks Apt. 162', 'address2': '', 'country': 'US', 'city': 'Zacharymouth', 'state': 'OR', 'zipcode': '97281', 'default': True}]",29,M,homedecor_electronics_outdoors,lower_priced_products
3074,user3074,justin.harding@example.com,Justin,Harding,"[{'first_name': 'Justin', 'last_name': 'Harding', 'address1': '08322 Cortez Mission', 'address2': '', 'country': 'US', 'city': 'Lake Robert', 'state': 'WI', 'zipcode': '54476', 'default': True}]",28,M,seasonal_furniture_floral,all_discounts
3075,user3075,brian.finley@example.com,Brian,Finley,"[{'first_name': 'Brian', 'last_name': 'Finley', 'address1': '09901 Scott Ridges Apt. 186', 'address2': '', 'country': 'US', 'city': 'Taylorville', 'state': 'MS', 'zipcode': '38622', 'default': True}]",38,M,groceries_seasonal_tools,all_discounts
3076,user3076,jessica.mason@example.com,Jessica,Mason,"[{'first_name': 'Jessica', 'last_name': 'Mason', 'address1': '2946 Dalton Green Apt. 468', 'address2': '', 'country': 'US', 'city': 'East Gary', 'state': 'HI', 'zipcode': '96895', 'default': True}]",50,F,seasonal_furniture_floral,discount_indifferent
3077,user3077,dominic.scott@example.com,Dominic,Scott,"[{'first_name': 'Dominic', 'last_name': 'Scott', 'address1': '37999 Bruce Crescent Suite 181', 'address2': '', 'country': 'US', 'city': 'Lake Frances', 'state': 'TX', 'zipcode': '76302', 'default': True}]",57,M,housewares_floral_seasonal,lower_priced_products
3078,user3078,john.grant@example.com,John,Grant,"[{'first_name': 'John', 'last_name': 'Grant', 'address1': '0709 Adam Flat', 'address2': '', 'country': 'US', 'city': 'Leebury', 'state': 'AR', 'zipcode': '72500', 'default': True}]",22,M,furniture_homedecor_housewares,all_discounts
3079,user3079,edward.sweeney@example.com,Edward,Sweeney,"[{'first_name': 'Edward', 'last_name': 'Sweeney', 'address1': '471 James Ports Suite 325', 'address2': '', 'country': 'US', 'city': 'Lake Arthurfort', 'state': 'MO', 'zipcode': '65870', 'default': True}]",24,M,groceries_seasonal_tools,all_discounts
3080,user3080,renee.lewis@example.com,Renee,Lewis,"[{'first_name': 'Renee', 'last_name': 'Lewis', 'address1': '063 Kristin Parkways Suite 261', 'address2': '', 'country': 'US', 'city': 'Andersonview', 'state': 'SD', 'zipcode': '57679', 'default': True}]",57,F,outdoors_instruments_groceries,discount_indifferent
3081,user3081,richard.stevens@example.com,Richard,Stevens,"[{'first_name': 'Richard', 'last_name': 'Stevens', 'address1': '3866 Oliver Junctions Suite 772', 'address2': '', 'country': 'US', 'city': 'South Joelberg', 'state': 'ME', 'zipcode': '04573', 'default': True}]",43,M,accessories_groceries_books,all_discounts
3082,user3082,sean.white@example.com,Sean,White,"[{'first_name': 'Sean', 'last_name': 'White', 'address1': '73475 Nguyen Route Suite 870', 'address2': '', 'country': 'US', 'city': 'Morganton', 'state': 'GA', 'zipcode': '30938', 'default': True}]",51,M,apparel_footwear_accessories,discount_indifferent
3083,user3083,hannah.small@example.com,Hannah,Small,"[{'first_name': 'Hannah', 'last_name': 'Small', 'address1': '38739 Renee Ridge Apt. 349', 'address2': '', 'country': 'US', 'city': 'New Lauren', 'state': 'GA', 'zipcode': '30400', 'default': True}]",25,F,books_apparel_homedecor,discount_indifferent
3084,user3084,erika.henderson@example.com,Erika,Henderson,"[{'first_name': 'Erika', 'last_name': 'Henderson', 'address1': '461 Mark Pass', 'address2': '', 'country': 'US', 'city': 'New Frank', 'state': 'NM', 'zipcode': '87615', 'default': True}]",38,F,tools_housewares_apparel,discount_indifferent
3085,user3085,jeremy.walters@example.com,Jeremy,Walters,"[{'first_name': 'Jeremy', 'last_name': 'Walters', 'address1': '91702 Jodi Plains Suite 747', 'address2': '', 'country': 'US', 'city': 'Katiemouth', 'state': 'KS', 'zipcode': '67938', 'default': True}]",42,M,tools_housewares_apparel,all_discounts
3086,user3086,melissa.newman@example.com,Melissa,Newman,"[{'first_name': 'Melissa', 'last_name': 'Newman', 'address1': '7461 Duncan Ways Apt. 081', 'address2': '', 'country': 'US', 'city': 'South Katie', 'state': 'CA', 'zipcode': '93213', 'default': True}]",41,F,seasonal_furniture_floral,lower_priced_products
3087,user3087,jacob.strong@example.com,Jacob,Strong,"[{'first_name': 'Jacob', 'last_name': 'Strong', 'address1': '857 Gomez Stravenue Suite 788', 'address2': '', 'country': 'US', 'city': 'South Eddieberg', 'state': 'MI', 'zipcode': '49275', 'default': True}]",32,M,footwear_jewelry_furniture,lower_priced_products
3088,user3088,thomas.davis@example.com,Thomas,Davis,"[{'first_name': 'Thomas', 'last_name': 'Davis', 'address1': '30159 Derek Divide Suite 585', 'address2': '', 'country': 'US', 'city': 'East Billmouth', 'state': 'IA', 'zipcode': '50013', 'default': True}]",18,M,beauty_accessories_instruments,lower_priced_products
3089,user3089,melinda.norman@example.com,Melinda,Norman,"[{'first_name': 'Melinda', 'last_name': 'Norman', 'address1': '0075 Nicole Center Apt. 572', 'address2': '', 'country': 'US', 'city': 'Port Jameschester', 'state': 'MA', 'zipcode': '02507', 'default': True}]",38,F,electronics_outdoors_footwear,lower_priced_products
3090,user3090,angie.lopez@example.com,Angie,Lopez,"[{'first_name': 'Angie', 'last_name': 'Lopez', 'address1': '1798 Gonzalez Curve Apt. 315', 'address2': '', 'country': 'US', 'city': 'Lambport', 'state': 'DE', 'zipcode': '19876', 'default': True}]",27,F,accessories_groceries_books,discount_indifferent
3091,user3091,anthony.carter@example.com,Anthony,Carter,"[{'first_name': 'Anthony', 'last_name': 'Carter', 'address1': '88759 Payne Turnpike', 'address2': '', 'country': 'US', 'city': 'Lake Kristi', 'state': 'NV', 'zipcode': '89698', 'default': True}]",33,M,floral_beauty_jewelry,discount_indifferent
3092,user3092,austin.chase@example.com,Austin,Chase,"[{'first_name': 'Austin', 'last_name': 'Chase', 'address1': '275 Lopez Lodge Suite 392', 'address2': '', 'country': 'US', 'city': 'Heathermouth', 'state': 'TX', 'zipcode': '79539', 'default': True}]",59,M,housewares_tools_beauty,lower_priced_products
3093,user3093,keith.olson@example.com,Keith,Olson,"[{'first_name': 'Keith', 'last_name': 'Olson', 'address1': '0388 Nicholas Loop Apt. 794', 'address2': '', 'country': 'US', 'city': 'East Brianchester', 'state': 'IN', 'zipcode': '47572', 'default': True}]",32,M,furniture_homedecor_housewares,lower_priced_products
3094,user3094,donna.ward@example.com,Donna,Ward,"[{'first_name': 'Donna', 'last_name': 'Ward', 'address1': '491 Greene Turnpike Apt. 489', 'address2': '', 'country': 'US', 'city': 'Lake Heatherchester', 'state': 'SD', 'zipcode': '57767', 'default': True}]",48,F,electronics_outdoors_footwear,lower_priced_products
3095,user3095,andrew.campbell@example.com,Andrew,Campbell,"[{'first_name': 'Andrew', 'last_name': 'Campbell', 'address1': '14062 Michael Roads', 'address2': '', 'country': 'US', 'city': 'New Anna', 'state': 'OH', 'zipcode': '44554', 'default': True}]",25,M,outdoors_instruments_groceries,all_discounts
3096,user3096,yolanda.camacho@example.com,Yolanda,Camacho,"[{'first_name': 'Yolanda', 'last_name': 'Camacho', 'address1': '8823 Thompson Forks', 'address2': '', 'country': 'US', 'city': 'West Jane', 'state': 'WI', 'zipcode': '53558', 'default': True}]",41,F,books_apparel_homedecor,all_discounts
3097,user3097,tyler.leonard@example.com,Tyler,Leonard,"[{'first_name': 'Tyler', 'last_name': 'Leonard', 'address1': '316 Kevin Plains', 'address2': '', 'country': 'US', 'city': 'Haroldfort', 'state': 'DC', 'zipcode': '20007', 'default': True}]",63,M,floral_beauty_jewelry,all_discounts
3098,user3098,ricky.white@example.com,Ricky,White,"[{'first_name': 'Ricky', 'last_name': 'White', 'address1': '4374 Santana Prairie', 'address2': '', 'country': 'US', 'city': 'Davischester', 'state': 'OK', 'zipcode': '73121', 'default': True}]",22,M,outdoors_instruments_groceries,all_discounts
3099,user3099,michael.brown@example.com,Michael,Brown,"[{'first_name': 'Michael', 'last_name': 'Brown', 'address1': '89923 Chris Fields', 'address2': '', 'country': 'US', 'city': 'Robertside', 'state': 'NM', 'zipcode': '87309', 'default': True}]",18,M,footwear_jewelry_furniture,lower_priced_products
3100,user3100,deborah.gonzalez@example.com,Deborah,Gonzalez,"[{'first_name': 'Deborah', 'last_name': 'Gonzalez', 'address1': '192 Melissa Isle Apt. 140', 'address2': '', 'country': 'US', 'city': 'Edwardborough', 'state': 'RI', 'zipcode': '02827', 'default': True}]",33,F,instruments_books_electronics,lower_priced_products
3101,user3101,james.rogers@example.com,James,Rogers,"[{'first_name': 'James', 'last_name': 'Rogers', 'address1': '8329 Sarah Forest Apt. 702', 'address2': '', 'country': 'US', 'city': 'North Christine', 'state': 'MI', 'zipcode': '48563', 'default': True}]",21,M,housewares_floral_seasonal,lower_priced_products
3102,user3102,jonathan.smith@example.com,Jonathan,Smith,"[{'first_name': 'Jonathan', 'last_name': 'Smith', 'address1': '94866 Cohen Plaza Apt. 767', 'address2': '', 'country': 'US', 'city': 'West Thomas', 'state': 'CO', 'zipcode': '80198', 'default': True}]",44,M,outdoors_instruments_groceries,lower_priced_products
3103,user3103,paul.johnson@example.com,Paul,Johnson,"[{'first_name': 'Paul', 'last_name': 'Johnson', 'address1': '36330 Jonathan Key Suite 135', 'address2': '', 'country': 'US', 'city': 'Melissaburgh', 'state': 'OK', 'zipcode': '73088', 'default': True}]",54,M,furniture_homedecor_housewares,lower_priced_products
3104,user3104,dawn.jackson@example.com,Dawn,Jackson,"[{'first_name': 'Dawn', 'last_name': 'Jackson', 'address1': '92576 Brown Key', 'address2': '', 'country': 'US', 'city': 'North Stephen', 'state': 'MD', 'zipcode': '21357', 'default': True}]",33,F,homedecor_electronics_outdoors,discount_indifferent
3105,user3105,richard.thomas@example.com,Richard,Thomas,"[{'first_name': 'Richard', 'last_name': 'Thomas', 'address1': '1122 Jacobs Dam', 'address2': '', 'country': 'US', 'city': 'Woodton', 'state': 'NE', 'zipcode': '68087', 'default': True}]",27,M,groceries_seasonal_tools,lower_priced_products
3106,user3106,austin.stafford@example.com,Austin,Stafford,"[{'first_name': 'Austin', 'last_name': 'Stafford', 'address1': '4771 Chapman Hollow', 'address2': '', 'country': 'US', 'city': 'New Jeffreyport', 'state': 'NY', 'zipcode': '13167', 'default': True}]",33,M,outdoors_instruments_groceries,discount_indifferent
3107,user3107,brittany.roberts@example.com,Brittany,Roberts,"[{'first_name': 'Brittany', 'last_name': 'Roberts', 'address1': '4721 Sherry Glen Apt. 680', 'address2': '', 'country': 'US', 'city': 'South Robin', 'state': 'KY', 'zipcode': '42422', 'default': True}]",43,F,apparel_footwear_accessories,discount_indifferent
3108,user3108,eric.torres@example.com,Eric,Torres,"[{'first_name': 'Eric', 'last_name': 'Torres', 'address1': '1287 Amy Underpass', 'address2': '', 'country': 'US', 'city': 'Villarrealland', 'state': 'CA', 'zipcode': '90651', 'default': True}]",18,M,seasonal_furniture_floral,all_discounts
